age,brand,kmdriven,fuelType,bodyType,seatCap,transmission,owners,price,TYPE
10.0,3.0,72000.0,1.0,0.0,5.0,0.0,3.0,350000.0,0.0
6.0,7.0,85000.0,2.0,0.0,5.0,0.0,8.0,400000.0,0.0
13.0,2.0,150000.0,2.0,2.0,5.0,0.0,5.0,260000.0,0.0
7.0,7.0,65432.0,1.0,0.0,5.0,0.0,5.0,400000.0,0.0
14.0,18.0,34487.0,1.0,2.0,5.0,0.0,3.0,290487.0,0.0
15.0,8.0,100000.0,1.0,0.0,5.0,0.0,16.0,200000.0,0.0
7.0,1.0,79000.0,1.0,0.0,5.0,0.0,5.0,250000.0,0.0
10.0,8.0,98000.0,4.0,0.0,5.0,0.0,9.0,200000.0,0.0
9.0,7.0,80000.0,2.0,2.0,5.0,0.0,8.0,370000.0,0.0
10.0,2.0,120000.0,1.0,0.0,5.0,0.0,5.0,250000.0,0.0
7.0,2.0,45000.0,1.0,0.0,5.0,7.0,8.0,295000.0,0.0
9.0,4.0,70000.0,1.0,0.0,5.0,0.0,5.0,235000.0,0.0
9.0,2.0,100000.0,1.0,10.0,5.0,0.0,11.0,325000.0,0.0
10.0,3.0,97493.0,1.0,0.0,5.0,0.0,9.0,275000.0,0.0
10.0,8.0,73651.0,2.0,0.0,5.0,0.0,6.0,449000.0,0.0
9.0,2.0,185050.0,2.0,0.0,5.0,0.0,8.0,400000.0,0.0
18.0,8.0,80000.0,1.0,2.0,5.0,0.0,13.0,50000.0,0.0
11.0,8.0,104026.0,1.0,1.0,5.0,0.0,3.0,420000.0,0.0
6.0,2.0,49000.0,1.0,0.0,5.0,0.0,8.0,360000.0,0.0
23.0,2.0,100000.0,1.0,0.0,4.0,0.0,8.0,55000.0,0.0
10.0,3.0,165000.0,2.0,2.0,5.0,0.0,6.0,411000.0,0.0
8.0,2.0,60000.0,1.0,0.0,5.0,0.0,8.0,425000.0,0.0
8.0,3.0,32000.0,1.0,0.0,5.0,0.0,6.0,375000.0,0.0
10.0,8.0,90000.0,2.0,0.0,5.0,0.0,5.0,260000.0,0.0
10.0,2.0,150000.0,2.0,2.0,5.0,0.0,8.0,450000.0,0.0
4.0,3.0,100000.0,1.0,2.0,5.0,0.0,3.0,450000.0,0.0
9.0,8.0,65000.0,2.0,0.0,5.0,0.0,9.0,500000.0,0.0
9.0,2.0,58000.0,2.0,0.0,5.0,0.0,5.0,465000.0,0.0
8.0,2.0,137000.0,1.0,0.0,5.0,0.0,8.0,500000.0,0.0
17.0,18.0,162500.0,2.0,5.0,8.0,0.0,9.0,300000.0,0.0
5.0,2.0,123000.0,1.0,0.0,5.0,0.0,5.0,350000.0,0.0
9.0,7.0,300000.0,2.0,2.0,5.0,0.0,5.0,130000.0,0.0
11.0,11.0,120000.0,2.0,5.0,5.0,0.0,5.0,450000.0,0.0
7.0,3.0,52000.0,1.0,0.0,5.0,0.0,3.0,350000.0,0.0
9.0,8.0,150000.0,2.0,0.0,5.0,0.0,3.0,400000.0,0.0
15.0,3.0,85000.0,1.0,2.0,5.0,0.0,9.0,220000.0,0.0
13.0,2.0,100000.0,2.0,2.0,5.0,0.0,5.0,250000.0,0.0
16.0,2.0,63000.0,1.0,0.0,5.0,0.0,13.0,170000.0,0.0
10.0,3.0,187500.0,2.0,1.0,5.0,0.0,6.0,500000.0,0.0
11.0,8.0,50000.0,1.0,0.0,5.0,0.0,5.0,150000.0,0.0
15.0,3.0,142000.0,3.0,0.0,5.0,0.0,9.0,120000.0,0.0
14.0,8.0,80000.0,1.0,0.0,5.0,0.0,8.0,150000.0,0.0
12.0,8.0,700.0,2.0,2.0,5.0,0.0,3.0,500000.0,0.0
8.0,8.0,80000.0,2.0,0.0,5.0,0.0,8.0,435000.0,0.0
17.0,11.0,20000.0,1.0,2.0,5.0,0.0,8.0,150000.0,0.0
6.0,4.0,45000.0,1.0,8.0,7.0,0.0,5.0,479000.0,0.0
10.0,2.0,87000.0,1.0,0.0,5.0,0.0,8.0,200000.0,0.0
6.0,4.0,80000.0,1.0,0.0,5.0,0.0,5.0,250000.0,0.0
13.0,2.0,150000.0,4.0,0.0,5.0,0.0,5.0,150000.0,0.0
7.0,2.0,80420.0,1.0,0.0,5.0,7.0,5.0,385000.0,0.0
10.0,13.0,140000.0,1.0,2.0,5.0,0.0,5.0,281000.0,0.0
11.0,7.0,75000.0,2.0,5.0,7.0,0.0,6.0,375000.0,0.0
16.0,2.0,85000.0,2.0,2.0,5.0,0.0,11.0,200000.0,0.0
10.0,7.0,112500.0,2.0,0.0,5.0,0.0,3.0,200000.0,0.0
15.0,2.0,90000.0,1.0,0.0,5.0,0.0,13.0,270000.0,0.0
16.0,19.0,100000.0,2.0,5.0,8.0,0.0,5.0,125000.0,0.0
9.0,13.0,80000.0,1.0,2.0,5.0,0.0,8.0,400000.0,0.0
13.0,9.0,80000.0,2.0,0.0,5.0,0.0,5.0,100000.0,0.0
14.0,8.0,138000.0,3.0,2.0,5.0,0.0,6.0,120000.0,0.0
7.0,2.0,40000.0,1.0,0.0,5.0,0.0,5.0,350000.0,0.0
12.0,19.0,150000.0,2.0,8.0,8.0,0.0,5.0,250000.0,0.0
10.0,11.0,160000.0,2.0,5.0,5.0,0.0,5.0,333000.0,0.0
12.0,16.0,190000.0,2.0,0.0,5.0,0.0,6.0,200000.0,0.0
8.0,2.0,73000.0,1.0,0.0,5.0,0.0,8.0,351000.0,0.0
11.0,3.0,110000.0,2.0,5.0,7.0,0.0,9.0,400000.0,0.0
9.0,13.0,120000.0,1.0,2.0,5.0,0.0,11.0,465000.0,0.0
8.0,19.0,100000.0,2.0,5.0,6.0,0.0,5.0,350000.0,0.0
11.0,8.0,60000.0,2.0,0.0,5.0,0.0,5.0,260000.0,0.0
11.0,2.0,160000.0,2.0,0.0,5.0,0.0,8.0,370000.0,0.0
14.0,8.0,53000.0,1.0,0.0,5.0,0.0,8.0,145000.0,0.0
8.0,8.0,70000.0,2.0,0.0,5.0,0.0,8.0,250000.0,0.0
11.0,11.0,53000.0,2.0,5.0,5.0,0.0,5.0,350000.0,0.0
11.0,2.0,38000.0,1.0,0.0,5.0,0.0,8.0,375000.0,0.0
4.0,4.0,27336.0,1.0,8.0,7.0,0.0,8.0,459070.0,0.0
21.0,2.0,90000.0,1.0,0.0,5.0,0.0,14.0,45000.0,0.0
9.0,2.0,60000.0,2.0,5.0,5.0,0.0,5.0,500000.0,0.0
15.0,8.0,44000.0,1.0,0.0,5.0,0.0,11.0,150000.0,0.0
12.0,2.0,60000.0,1.0,0.0,5.0,0.0,5.0,215000.0,0.0
10.0,8.0,75000.0,1.0,0.0,5.0,0.0,11.0,350000.0,0.0
8.0,3.0,40796.0,1.0,0.0,5.0,0.0,6.0,375000.0,0.0
6.0,7.0,175000.0,2.0,2.0,5.0,0.0,8.0,430000.0,0.0
13.0,3.0,132000.0,1.0,0.0,5.0,0.0,9.0,180000.0,0.0
9.0,2.0,70000.0,1.0,0.0,5.0,0.0,8.0,500000.0,0.0
16.0,2.0,160000.0,1.0,2.0,5.0,0.0,11.0,200000.0,0.0
10.0,11.0,87000.0,2.0,5.0,5.0,0.0,3.0,350000.0,0.0
9.0,3.0,123000.0,1.0,0.0,5.0,0.0,9.0,280000.0,0.0
16.0,3.0,200000.0,1.0,2.0,5.0,0.0,6.0,120000.0,0.0
12.0,2.0,80000.0,1.0,0.0,5.0,0.0,5.0,140000.0,0.0
9.0,19.0,80000.0,2.0,5.0,7.0,0.0,8.0,355000.0,0.0
13.0,3.0,120000.0,2.0,0.0,5.0,0.0,6.0,300000.0,0.0
12.0,9.0,365000.0,2.0,8.0,10.0,0.0,11.0,450000.0,0.0
11.0,2.0,100000.0,2.0,0.0,5.0,0.0,5.0,250000.0,0.0
14.0,8.0,80000.0,1.0,0.0,5.0,0.0,9.0,199999.0,0.0
14.0,7.0,104000.0,2.0,0.0,5.0,0.0,9.0,150000.0,0.0
10.0,2.0,60000.0,1.0,0.0,5.0,0.0,5.0,280000.0,0.0
6.0,3.0,40000.0,1.0,0.0,5.0,0.0,6.0,450000.0,0.0
5.0,4.0,60000.0,1.0,8.0,7.0,0.0,5.0,450000.0,0.0
13.0,2.0,96000.0,1.0,8.0,7.0,0.0,8.0,250000.0,0.0
9.0,11.0,68805.0,2.0,5.0,5.0,0.0,3.0,493640.0,0.0
12.0,3.0,90000.0,1.0,0.0,5.0,0.0,3.0,150000.0,0.0
14.0,11.0,160000.0,2.0,0.0,5.0,0.0,14.0,140000.0,0.0
15.0,8.0,125000.0,1.0,0.0,5.0,0.0,6.0,125000.0,0.0
10.0,8.0,131619.0,2.0,0.0,5.0,0.0,3.0,480000.0,0.0
11.0,8.0,134000.0,2.0,1.0,5.0,0.0,9.0,300000.0,0.0
12.0,4.0,132000.0,2.0,5.0,5.0,0.0,8.0,250000.0,0.0
7.0,8.0,36562.0,1.0,0.0,5.0,0.0,3.0,454000.0,0.0
11.0,3.0,70000.0,1.0,2.0,5.0,0.0,3.0,220000.0,0.0
16.0,2.0,60000.0,1.0,10.0,5.0,0.0,5.0,190000.0,0.0
9.0,8.0,50000.0,1.0,0.0,5.0,0.0,8.0,310000.0,0.0
7.0,3.0,12949.0,1.0,9.0,5.0,0.0,3.0,387904.0,0.0
8.0,2.0,67000.0,1.0,0.0,5.0,0.0,5.0,260000.0,0.0
15.0,2.0,115000.0,2.0,0.0,5.0,0.0,13.0,130000.0,0.0
13.0,19.0,120000.0,2.0,5.0,8.0,0.0,5.0,275000.0,0.0
12.0,2.0,70000.0,2.0,2.0,5.0,0.0,5.0,260000.0,0.0
12.0,17.0,10000.0,1.0,2.0,5.0,0.0,11.0,399000.0,0.0
5.0,4.0,38753.0,1.0,0.0,5.0,0.0,3.0,395000.0,0.0
11.0,3.0,103000.0,2.0,5.0,7.0,0.0,6.0,450000.0,0.0
7.0,3.0,69800.0,1.0,0.0,5.0,0.0,6.0,350000.0,0.0
10.0,13.0,71000.0,2.0,0.0,5.0,0.0,5.0,340000.0,0.0
9.0,3.0,127000.0,2.0,0.0,5.0,0.0,6.0,420000.0,0.0
12.0,19.0,150000.0,2.0,5.0,5.0,0.0,3.0,400000.0,0.0
7.0,3.0,51000.0,1.0,0.0,5.0,0.0,9.0,435000.0,0.0
4.0,8.0,40000.0,1.0,0.0,5.0,0.0,5.0,500000.0,0.0
9.0,2.0,90000.0,1.0,0.0,5.0,0.0,13.0,240000.0,0.0
11.0,11.0,187500.0,2.0,2.0,5.0,0.0,3.0,300000.0,0.0
6.0,19.0,65000.0,2.0,4.0,6.0,0.0,3.0,400000.0,0.0
10.0,8.0,166000.0,2.0,0.0,5.0,0.0,6.0,250000.0,0.0
4.0,2.0,89335.0,1.0,0.0,5.0,0.0,5.0,350000.0,0.0
14.0,3.0,90000.0,2.0,2.0,5.0,0.0,15.0,150000.0,0.0
13.0,19.0,100000.0,2.0,8.0,8.0,0.0,8.0,220000.0,0.0
7.0,8.0,74700.0,2.0,0.0,5.0,0.0,5.0,498000.0,0.0
13.0,8.0,100000.0,1.0,0.0,5.0,0.0,9.0,200000.0,0.0
6.0,17.0,20300.0,2.0,2.0,5.0,0.0,5.0,465000.0,0.0
7.0,13.0,26383.0,1.0,0.0,5.0,7.0,5.0,495000.0,0.0
9.0,3.0,100009.0,2.0,5.0,7.0,0.0,15.0,480000.0,0.0
10.0,7.0,105000.0,2.0,1.0,5.0,0.0,6.0,125000.0,0.0
8.0,4.0,50000.0,1.0,0.0,5.0,0.0,5.0,350000.0,0.0
8.0,2.0,40000.0,1.0,0.0,5.0,0.0,8.0,355000.0,0.0
8.0,18.0,115000.0,2.0,0.0,5.0,0.0,5.0,450000.0,0.0
12.0,4.0,112500.0,2.0,2.0,5.0,0.0,3.0,275052.0,0.0
4.0,2.0,52000.0,1.0,0.0,5.0,0.0,8.0,380000.0,0.0
15.0,18.0,160000.0,2.0,8.0,8.0,0.0,8.0,225000.0,0.0
8.0,1.0,60000.0,1.0,0.0,5.0,0.0,8.0,190000.0,0.0
12.0,2.0,260000.0,2.0,0.0,5.0,0.0,13.0,250000.0,0.0
10.0,11.0,100000.0,2.0,5.0,5.0,0.0,8.0,425000.0,0.0
14.0,19.0,240000.0,2.0,5.0,7.0,0.0,15.0,300000.0,0.0
11.0,11.0,80000.0,2.0,5.0,5.0,0.0,8.0,325000.0,0.0
13.0,9.0,140000.0,2.0,2.0,5.0,0.0,5.0,165000.0,0.0
13.0,8.0,73000.0,1.0,0.0,5.0,0.0,5.0,200000.0,0.0
15.0,9.0,150000.0,1.0,2.0,5.0,0.0,8.0,150000.0,0.0
8.0,13.0,74033.0,1.0,0.0,5.0,0.0,3.0,450000.0,0.0
12.0,11.0,79000.0,1.0,2.0,5.0,7.0,9.0,300000.0,0.0
19.0,13.0,80000.0,1.0,2.0,5.0,0.0,8.0,50000.0,0.0
2.0,2.0,30000.0,1.0,0.0,5.0,0.0,5.0,320000.0,0.0
15.0,2.0,78000.0,1.0,0.0,5.0,0.0,8.0,100000.0,0.0
9.0,3.0,135000.0,1.0,0.0,5.0,0.0,6.0,400000.0,0.0
8.0,2.0,70000.0,1.0,0.0,5.0,0.0,5.0,425000.0,0.0
3.0,3.0,55000.0,1.0,0.0,5.0,0.0,3.0,350000.0,0.0
7.0,7.0,60500.0,2.0,5.0,5.0,0.0,8.0,475000.0,0.0
15.0,8.0,100000.0,1.0,0.0,5.0,0.0,9.0,150000.0,0.0
6.0,8.0,65000.0,1.0,0.0,5.0,0.0,3.0,497064.0,0.0
10.0,3.0,58800.0,1.0,0.0,5.0,0.0,3.0,200000.0,0.0
5.0,3.0,113102.0,1.0,1.0,5.0,0.0,6.0,500000.0,0.0
14.0,8.0,46631.0,1.0,0.0,5.0,0.0,6.0,99900.0,0.0
9.0,2.0,100000.0,1.0,0.0,5.0,0.0,5.0,400000.0,0.0
3.0,4.0,150000.0,1.0,8.0,7.0,0.0,5.0,495000.0,0.0
24.0,8.0,1200000.0,1.0,2.0,5.0,0.0,11.0,160000.0,0.0
12.0,3.0,165000.0,2.0,0.0,5.0,0.0,9.0,300000.0,0.0
11.0,19.0,105000.0,2.0,5.0,7.0,0.0,8.0,400000.0,0.0
11.0,2.0,70000.0,1.0,2.0,5.0,0.0,5.0,300000.0,0.0
9.0,2.0,91000.0,2.0,5.0,5.0,0.0,5.0,475000.0,0.0
12.0,2.0,80000.0,1.0,0.0,5.0,0.0,8.0,188000.0,0.0
10.0,8.0,70000.0,1.0,0.0,5.0,0.0,8.0,275000.0,0.0
7.0,8.0,96000.0,1.0,0.0,5.0,0.0,3.0,450000.0,0.0
11.0,2.0,50000.0,1.0,0.0,5.0,0.0,5.0,265000.0,0.0
9.0,2.0,67000.0,2.0,0.0,5.0,0.0,5.0,470000.0,0.0
10.0,3.0,85744.0,1.0,2.0,5.0,0.0,3.0,485000.0,0.0
15.0,3.0,100000.0,1.0,9.0,0.0,0.0,15.0,180000.0,0.0
12.0,2.0,107000.0,1.0,0.0,5.0,0.0,5.0,150000.0,0.0
14.0,11.0,72000.0,1.0,0.0,5.0,0.0,13.0,140000.0,0.0
18.0,3.0,75000.0,2.0,0.0,5.0,0.0,6.0,200000.0,0.0
8.0,3.0,64000.0,1.0,9.0,5.0,0.0,6.0,340000.0,0.0
13.0,11.0,120000.0,2.0,0.0,5.0,0.0,5.0,250000.0,0.0
14.0,11.0,80000.0,2.0,0.0,5.0,0.0,8.0,90000.0,0.0
10.0,19.0,118000.0,2.0,5.0,7.0,0.0,6.0,500000.0,0.0
10.0,10.0,90000.0,2.0,0.0,5.0,0.0,8.0,275000.0,0.0
7.0,2.0,160000.0,1.0,0.0,5.0,0.0,5.0,320000.0,0.0
4.0,3.0,31000.0,3.0,0.0,5.0,0.0,3.0,500000.0,0.0
3.0,2.0,14208.0,1.0,0.0,5.0,0.0,5.0,478000.0,0.0
8.0,3.0,35000.0,1.0,0.0,5.0,0.0,3.0,401902.0,0.0
11.0,13.0,70000.0,2.0,2.0,5.0,0.0,8.0,450000.0,0.0
5.0,2.0,40000.0,1.0,0.0,5.0,0.0,5.0,455000.0,0.0
4.0,2.0,103000.0,1.0,0.0,5.0,0.0,5.0,500000.0,0.0
8.0,2.0,80000.0,3.0,0.0,5.0,0.0,5.0,250000.0,0.0
12.0,3.0,102000.0,2.0,0.0,5.0,0.0,3.0,300000.0,0.0
12.0,11.0,97000.0,2.0,5.0,5.0,0.0,8.0,420000.0,0.0
14.0,3.0,87000.0,1.0,0.0,5.0,0.0,12.0,131000.0,0.0
7.0,3.0,59397.0,2.0,0.0,5.0,0.0,3.0,480000.0,0.0
9.0,1.0,20000.0,1.0,0.0,5.0,0.0,5.0,257000.0,0.0
13.0,16.0,63789.0,2.0,2.0,5.0,0.0,5.0,365000.0,0.0
9.0,3.0,73000.0,1.0,0.0,5.0,0.0,12.0,270000.0,0.0
9.0,2.0,55000.0,1.0,0.0,5.0,0.0,8.0,300000.0,0.0
10.0,8.0,100000.0,1.0,0.0,5.0,0.0,8.0,350000.0,0.0
5.0,4.0,100000.0,1.0,7.0,7.0,0.0,3.0,500000.0,0.0
15.0,7.0,24000.0,1.0,0.0,4.0,0.0,9.0,25000.0,0.0
9.0,4.0,95000.0,2.0,5.0,7.0,0.0,9.0,400000.0,0.0
14.0,7.0,177060.0,2.0,2.0,5.0,0.0,6.0,120000.0,0.0
13.0,11.0,80000.0,2.0,0.0,5.0,0.0,8.0,210000.0,0.0
6.0,8.0,30000.0,1.0,0.0,5.0,0.0,5.0,480000.0,0.0
7.0,7.0,90268.0,2.0,1.0,5.0,0.0,3.0,460000.0,0.0
16.0,2.0,62000.0,1.0,0.0,5.0,0.0,5.0,140000.0,0.0
15.0,7.0,65000.0,2.0,11.0,5.0,0.0,6.0,100000.0,0.0
4.0,3.0,30000.0,1.0,0.0,5.0,0.0,3.0,350000.0,0.0
16.0,17.0,91443.0,2.0,2.0,5.0,7.0,9.0,300000.0,0.0
15.0,9.0,67000.0,1.0,0.0,5.0,0.0,6.0,100000.0,0.0
5.0,2.0,59000.0,1.0,0.0,5.0,0.0,8.0,350000.0,0.0
8.0,8.0,51000.0,1.0,0.0,5.0,0.0,9.0,250000.0,0.0
17.0,8.0,63000.0,1.0,0.0,5.0,0.0,11.0,80000.0,0.0
14.0,2.0,150000.0,1.0,0.0,5.0,0.0,11.0,111000.0,0.0
1.0,3.0,8000.0,1.0,0.0,5.0,0.0,3.0,450000.0,0.0
8.0,8.0,60000.0,1.0,0.0,5.0,0.0,5.0,410000.0,0.0
5.0,3.0,20000.0,1.0,0.0,5.0,0.0,3.0,350000.0,0.0
13.0,2.0,93000.0,2.0,8.0,7.0,0.0,11.0,350000.0,0.0
0.0,3.0,10000.0,1.0,7.0,7.0,0.0,3.0,300000.0,0.0
10.0,2.0,70000.0,1.0,0.0,5.0,0.0,8.0,420000.0,0.0
17.0,3.0,203800.0,1.0,0.0,5.0,0.0,12.0,150000.0,0.0
15.0,2.0,71000.0,4.0,0.0,5.0,0.0,11.0,100000.0,0.0
8.0,8.0,60000.0,1.0,0.0,5.0,0.0,5.0,291000.0,0.0
9.0,11.0,100000.0,2.0,5.0,5.0,0.0,5.0,390000.0,0.0
9.0,19.0,50000.0,2.0,5.0,7.0,0.0,5.0,500000.0,0.0
2.0,7.0,33565.0,1.0,0.0,5.0,0.0,3.0,473565.0,0.0
15.0,13.0,25000.0,1.0,0.0,5.0,0.0,3.0,300000.0,0.0
8.0,2.0,130134.0,1.0,2.0,5.0,0.0,5.0,415000.0,0.0
5.0,2.0,100000.0,1.0,0.0,5.0,0.0,8.0,365000.0,0.0
11.0,3.0,130000.0,1.0,2.0,5.0,0.0,6.0,350000.0,0.0
15.0,8.0,70000.0,1.0,2.0,5.0,0.0,8.0,179000.0,0.0
4.0,11.0,35500.0,1.0,0.0,5.0,0.0,3.0,500000.0,0.0
11.0,11.0,205000.0,1.0,5.0,5.0,0.0,11.0,350000.0,0.0
18.0,3.0,150000.0,1.0,0.0,5.0,0.0,6.0,60000.0,0.0
7.0,7.0,49000.0,1.0,0.0,5.0,0.0,3.0,300000.0,0.0
7.0,3.0,160000.0,3.0,0.0,5.0,0.0,6.0,250000.0,0.0
11.0,11.0,160000.0,2.0,5.0,5.0,0.0,8.0,315000.0,0.0
7.0,8.0,22230.0,1.0,0.0,5.0,0.0,6.0,350000.0,0.0
8.0,3.0,47000.0,1.0,0.0,5.0,2.0,3.0,390000.0,0.0
7.0,3.0,75000.0,1.0,0.0,5.0,0.0,6.0,300000.0,0.0
8.0,11.0,154000.0,2.0,2.0,5.0,0.0,5.0,350000.0,0.0
13.0,7.0,21000.0,1.0,0.0,4.0,0.0,11.0,60000.0,0.0
7.0,13.0,31524.0,1.0,0.0,5.0,0.0,6.0,455001.0,0.0
9.0,3.0,35896.0,1.0,0.0,5.0,0.0,3.0,335000.0,0.0
14.0,7.0,150000.0,2.0,0.0,5.0,0.0,15.0,90000.0,0.0
13.0,2.0,44000.0,3.0,10.0,5.0,0.0,14.0,150000.0,0.0
8.0,13.0,90000.0,2.0,2.0,5.0,0.0,5.0,380000.0,0.0
10.0,2.0,230000.0,3.0,0.0,5.0,0.0,5.0,280000.0,0.0
14.0,7.0,150000.0,2.0,2.0,5.0,0.0,8.0,145000.0,0.0
25.0,2.0,12000.0,1.0,0.0,4.0,0.0,11.0,50000.0,0.0
6.0,2.0,100200.0,1.0,10.0,7.0,0.0,8.0,400000.0,0.0
8.0,2.0,100000.0,2.0,2.0,5.0,0.0,11.0,485000.0,0.0
14.0,13.0,73000.0,1.0,2.0,5.0,0.0,3.0,325000.0,0.0
10.0,3.0,20062.0,1.0,2.0,5.0,0.0,3.0,485000.0,0.0
16.0,8.0,50000.0,1.0,0.0,5.0,0.0,6.0,70000.0,0.0
16.0,16.0,30000.0,1.0,0.0,5.0,0.0,3.0,280000.0,0.0
11.0,3.0,106000.0,1.0,2.0,5.0,0.0,3.0,400000.0,0.0
11.0,12.0,150000.0,2.0,5.0,5.0,0.0,8.0,420000.0,0.0
11.0,3.0,90000.0,2.0,2.0,5.0,0.0,6.0,415000.0,0.0
12.0,17.0,58000.0,2.0,0.0,5.0,0.0,6.0,265000.0,0.0
12.0,4.0,160000.0,2.0,5.0,5.0,0.0,5.0,300000.0,0.0
10.0,8.0,110000.0,2.0,2.0,5.0,0.0,11.0,390000.0,0.0
15.0,2.0,100000.0,2.0,0.0,5.0,0.0,5.0,100000.0,0.0
9.0,7.0,132000.0,2.0,1.0,5.0,0.0,6.0,162000.0,0.0
13.0,11.0,60000.0,2.0,0.0,5.0,0.0,8.0,163000.0,0.0
7.0,2.0,150000.0,1.0,0.0,5.0,0.0,8.0,500000.0,0.0
11.0,4.0,150000.0,2.0,2.0,5.0,0.0,8.0,300000.0,0.0
13.0,2.0,139000.0,1.0,0.0,5.0,0.0,5.0,250000.0,0.0
16.0,8.0,93000.0,1.0,0.0,5.0,0.0,11.0,150000.0,0.0
12.0,4.0,150000.0,2.0,5.0,5.0,0.0,8.0,455000.0,0.0
14.0,3.0,180000.0,2.0,2.0,5.0,0.0,3.0,180000.0,0.0
9.0,3.0,65000.0,2.0,1.0,5.0,0.0,9.0,400000.0,0.0
11.0,8.0,55000.0,1.0,0.0,5.0,0.0,3.0,300000.0,0.0
9.0,11.0,105121.0,2.0,5.0,5.0,0.0,5.0,470000.0,0.0
10.0,11.0,50000.0,2.0,0.0,5.0,0.0,5.0,225000.0,0.0
11.0,11.0,70000.0,1.0,2.0,5.0,0.0,8.0,290000.0,0.0
8.0,3.0,42000.0,1.0,0.0,5.0,7.0,3.0,375000.0,0.0
6.0,2.0,70000.0,1.0,2.0,5.0,0.0,5.0,500000.0,0.0
15.0,19.0,75000.0,2.0,8.0,7.0,0.0,5.0,250000.0,0.0
6.0,3.0,23300.0,1.0,0.0,5.0,2.0,3.0,450000.0,0.0
13.0,9.0,75000.0,1.0,0.0,5.0,0.0,5.0,135000.0,0.0
7.0,2.0,44000.0,1.0,0.0,5.0,0.0,8.0,400000.0,0.0
13.0,3.0,120000.0,3.0,0.0,5.0,0.0,6.0,150000.0,0.0
7.0,8.0,60000.0,2.0,0.0,5.0,0.0,5.0,480000.0,0.0
15.0,8.0,80000.0,1.0,0.0,5.0,0.0,11.0,295000.0,0.0
9.0,7.0,41000.0,1.0,0.0,4.0,7.0,5.0,90000.0,0.0
17.0,2.0,70000.0,2.0,2.0,5.0,0.0,13.0,200000.0,0.0
16.0,18.0,93000.0,1.0,2.0,5.0,0.0,6.0,250000.0,0.0
9.0,3.0,175000.0,1.0,0.0,5.0,0.0,3.0,300000.0,0.0
6.0,3.0,23404.0,1.0,0.0,5.0,0.0,3.0,480000.0,0.0
17.0,3.0,74000.0,1.0,0.0,5.0,0.0,6.0,105000.0,0.0
1.0,4.0,34000.0,1.0,0.0,5.0,0.0,5.0,480000.0,0.0
6.0,2.0,50000.0,1.0,0.0,5.0,0.0,5.0,325000.0,0.0
8.0,8.0,10100.0,1.0,1.0,5.0,0.0,3.0,435000.0,0.0
4.0,4.0,30000.0,1.0,8.0,7.0,7.0,5.0,450000.0,0.0
15.0,17.0,93000.0,2.0,2.0,5.0,0.0,6.0,280000.0,0.0
4.0,3.0,54000.0,1.0,0.0,5.0,0.0,3.0,350000.0,0.0
13.0,3.0,100000.0,2.0,0.0,5.0,0.0,6.0,100000.0,0.0
15.0,3.0,75000.0,1.0,0.0,5.0,0.0,6.0,300000.0,0.0
7.0,3.0,47624.0,1.0,0.0,5.0,0.0,3.0,395633.0,0.0
10.0,8.0,90000.0,2.0,0.0,5.0,0.0,5.0,375000.0,0.0
12.0,9.0,50000.0,2.0,0.0,5.0,0.0,5.0,150000.0,0.0
13.0,8.0,90000.0,1.0,0.0,5.0,0.0,11.0,160000.0,0.0
7.0,2.0,90000.0,1.0,0.0,5.0,0.0,8.0,400000.0,0.0
13.0,18.0,81160.0,1.0,2.0,5.0,0.0,11.0,300000.0,0.0
19.0,13.0,117500.0,1.0,2.0,5.0,0.0,6.0,195000.0,0.0
13.0,17.0,97087.0,1.0,0.0,5.0,0.0,8.0,430000.0,0.0
11.0,8.0,82600.0,1.0,0.0,5.0,0.0,3.0,350000.0,0.0
11.0,13.0,250000.0,2.0,2.0,5.0,0.0,6.0,250000.0,0.0
14.0,8.0,50000.0,1.0,0.0,5.0,0.0,5.0,170000.0,0.0
12.0,8.0,150000.0,1.0,0.0,5.0,0.0,8.0,220000.0,0.0
9.0,8.0,78000.0,2.0,0.0,5.0,0.0,5.0,390000.0,0.0
7.0,2.0,60000.0,1.0,0.0,5.0,0.0,5.0,400000.0,0.0
16.0,2.0,141000.0,1.0,2.0,5.0,0.0,8.0,190000.0,0.0
24.0,7.0,81000.0,2.0,0.0,5.0,0.0,5.0,80000.0,0.0
8.0,2.0,60000.0,1.0,0.0,5.0,0.0,5.0,450000.0,0.0
10.0,7.0,73000.0,2.0,1.0,5.0,0.0,6.0,370000.0,0.0
6.0,2.0,98000.0,3.0,0.0,5.0,0.0,5.0,400000.0,0.0
14.0,7.0,80000.0,2.0,0.0,5.0,0.0,6.0,270000.0,0.0
14.0,8.0,45000.0,1.0,0.0,5.0,0.0,3.0,185000.0,0.0
12.0,11.0,200500.0,1.0,5.0,5.0,0.0,8.0,500000.0,0.0
13.0,8.0,100000.0,2.0,2.0,5.0,0.0,8.0,330000.0,0.0
11.0,17.0,80000.0,2.0,0.0,5.0,0.0,11.0,400000.0,0.0
17.0,16.0,200000.0,2.0,2.0,5.0,0.0,12.0,160000.0,0.0
13.0,8.0,91310.0,2.0,2.0,5.0,0.0,6.0,420000.0,0.0
10.0,2.0,58000.0,1.0,0.0,5.0,0.0,5.0,300000.0,0.0
9.0,3.0,125000.0,2.0,1.0,5.0,0.0,15.0,350000.0,0.0
