age,brand,kmdriven,fuelType,bodyType,seatCap,transmission,owners,price
14.0,8.0,120000.0,3.0,2.0,5.0,0.0,13.0,135000.0
9.0,2.0,70000.0,3.0,0.0,5.0,0.0,8.0,360000.0
5.0,14.0,120000.0,2.0,4.0,5.0,0.0,6.0,1000000.0
3.0,8.0,51200.0,1.0,5.0,5.0,0.0,3.0,1550000.0
10.0,35.0,50000.0,2.0,5.0,5.0,7.0,5.0,1400000.0
3.0,34.0,79890.0,1.0,2.0,5.0,7.0,3.0,5800000.0
6.0,20.0,127000.0,2.0,5.0,5.0,0.0,5.0,1150000.0
6.0,20.0,41447.0,1.0,5.0,5.0,7.0,3.0,1150000.0
5.0,7.0,117000.0,1.0,0.0,5.0,0.0,5.0,700000.0
4.0,12.0,53000.0,1.0,5.0,5.0,0.0,5.0,540000.0
7.0,22.0,70000.0,2.0,5.0,7.0,7.0,5.0,1200000.0
10.0,18.0,140000.0,2.0,2.0,5.0,0.0,6.0,570000.0
13.0,9.0,68000.0,2.0,0.0,5.0,0.0,6.0,100000.0
14.0,2.0,91000.0,2.0,2.0,5.0,0.0,5.0,205000.0
14.0,7.0,70000.0,2.0,2.0,5.0,0.0,5.0,150000.0
3.0,19.0,22000.0,1.0,5.0,7.0,0.0,3.0,1750000.0
8.0,26.0,50000.0,2.0,0.0,5.0,7.0,3.0,1500000.0
7.0,3.0,32298.0,1.0,0.0,5.0,0.0,3.0,425000.0
6.0,35.0,77359.0,2.0,5.0,5.0,7.0,3.0,2300000.0
9.0,3.0,96450.0,2.0,5.0,7.0,0.0,9.0,500000.0
8.0,3.0,77000.0,2.0,1.0,5.0,2.0,6.0,535000.0
8.0,2.0,48000.0,1.0,0.0,5.0,0.0,5.0,250000.0
9.0,8.0,49000.0,1.0,2.0,5.0,0.0,3.0,450000.0
2.0,18.0,100000.0,2.0,6.0,7.0,4.0,3.0,3500000.0
8.0,8.0,92000.0,2.0,0.0,5.0,0.0,8.0,350000.0
2.0,14.0,25599.0,1.0,5.0,5.0,3.0,3.0,1575000.0
3.0,7.0,20000.0,1.0,5.0,5.0,0.0,5.0,700000.0
4.0,20.0,38000.0,2.0,5.0,5.0,0.0,3.0,1250000.0
1.0,20.0,12141.0,9.0,7.0,5.0,7.0,3.0,1449000.0
1.0,3.0,5000.0,1.0,0.0,5.0,0.0,3.0,650000.0
3.0,36.0,42507.0,1.0,5.0,5.0,4.0,6.0,12000000.0
3.0,14.0,16307.0,2.0,5.0,5.0,7.0,5.0,1271493.0
8.0,34.0,44568.0,1.0,5.0,5.0,7.0,3.0,6000000.0
1.0,34.0,10000.0,1.0,5.0,5.0,7.0,5.0,42100000.0
6.0,2.0,70000.0,2.0,5.0,5.0,7.0,5.0,825000.0
2.0,3.0,22300.0,1.0,0.0,5.0,0.0,3.0,600000.0
10.0,3.0,50000.0,2.0,0.0,5.0,0.0,3.0,400000.0
8.0,1.0,82000.0,1.0,8.0,7.0,0.0,5.0,240000.0
9.0,17.0,69940.0,1.0,0.0,5.0,7.0,3.0,825000.0
6.0,34.0,60000.0,2.0,2.0,5.0,7.0,5.0,3300000.0
2.0,31.0,28485.0,2.0,2.0,5.0,4.0,3.0,4600000.0
4.0,2.0,80000.0,1.0,0.0,5.0,0.0,5.0,650000.0
1.0,14.0,30000.0,2.0,8.0,7.0,0.0,5.0,1125000.0
13.0,3.0,158000.0,2.0,0.0,5.0,0.0,6.0,170000.0
12.0,19.0,75000.0,2.0,5.0,7.0,0.0,3.0,500000.0
1.0,17.0,18000.0,1.0,5.0,5.0,4.0,3.0,1485000.0
12.0,8.0,7000.0,1.0,0.0,5.0,0.0,5.0,350000.0
2.0,7.0,30000.0,1.0,5.0,5.0,7.0,8.0,1090000.0
3.0,31.0,42000.0,2.0,2.0,5.0,7.0,3.0,5600000.0
9.0,11.0,248604.0,2.0,5.0,5.0,0.0,3.0,500000.0
5.0,8.0,38364.0,1.0,0.0,5.0,0.0,6.0,650000.0
1.0,8.0,40000.0,1.0,5.0,5.0,0.0,5.0,1000000.0
16.0,3.0,114100.0,1.0,0.0,5.0,0.0,9.0,85000.0
11.0,17.0,162500.0,2.0,0.0,5.0,0.0,3.0,348316.0
11.0,7.0,115000.0,2.0,1.0,5.0,0.0,9.0,200000.0
7.0,1.0,92000.0,1.0,0.0,5.0,7.0,5.0,280000.0
4.0,8.0,113500.0,3.0,0.0,5.0,0.0,5.0,650000.0
7.0,13.0,62000.0,2.0,2.0,5.0,0.0,5.0,850000.0
5.0,3.0,41272.0,1.0,0.0,5.0,3.0,3.0,730000.0
1.0,8.0,20000.0,1.0,0.0,5.0,0.0,5.0,850000.0
5.0,8.0,50000.0,1.0,0.0,5.0,7.0,5.0,750000.0
5.0,3.0,12000.0,2.0,1.0,5.0,0.0,3.0,600000.0
1.0,19.0,30000.0,2.0,5.0,4.0,0.0,5.0,1400000.0
1.0,35.0,10000.0,1.0,5.0,7.0,4.0,3.0,8900000.0
1.0,8.0,10000.0,2.0,5.0,5.0,0.0,5.0,1850000.0
5.0,8.0,25000.0,1.0,0.0,5.0,0.0,5.0,615000.0
7.0,22.0,86000.0,2.0,5.0,7.0,7.0,6.0,1325000.0
2.0,14.0,48000.0,1.0,5.0,5.0,0.0,5.0,1350000.0
6.0,7.0,117000.0,2.0,5.0,7.0,0.0,5.0,775000.0
5.0,14.0,10289.0,1.0,5.0,5.0,7.0,5.0,1132084.0
0.0,2.0,30000.0,1.0,5.0,5.0,7.0,5.0,2050000.0
6.0,2.0,80000.0,2.0,5.0,5.0,7.0,5.0,590000.0
7.0,2.0,78747.0,1.0,0.0,5.0,0.0,5.0,525000.0
13.0,2.0,50000.0,2.0,2.0,5.0,0.0,5.0,427000.0
11.0,8.0,85000.0,2.0,0.0,5.0,0.0,9.0,260000.0
3.0,25.0,32518.0,2.0,5.0,5.0,4.0,3.0,2275000.0
12.0,13.0,93000.0,1.0,0.0,5.0,0.0,8.0,300000.0
4.0,2.0,123900.0,1.0,0.0,5.0,0.0,8.0,460000.0
5.0,7.0,60000.0,1.0,0.0,5.0,0.0,5.0,410000.0
10.0,13.0,160000.0,2.0,2.0,5.0,0.0,11.0,525000.0
4.0,8.0,49000.0,2.0,5.0,5.0,0.0,5.0,1100000.0
15.0,3.0,70000.0,1.0,0.0,0.0,0.0,6.0,75000.0
3.0,3.0,60000.0,1.0,0.0,5.0,0.0,3.0,350000.0
17.0,3.0,120000.0,2.0,0.0,5.0,0.0,6.0,300000.0
9.0,8.0,80000.0,1.0,0.0,5.0,0.0,5.0,370000.0
7.0,19.0,61000.0,2.0,5.0,7.0,0.0,3.0,1060000.0
4.0,20.0,50000.0,2.0,5.0,5.0,0.0,3.0,1200000.0
4.0,3.0,28600.0,1.0,0.0,5.0,0.0,6.0,415000.0
1.0,8.0,29000.0,1.0,0.0,5.0,7.0,5.0,1200000.0
4.0,4.0,60000.0,1.0,8.0,7.0,7.0,5.0,490000.0
8.0,35.0,52000.0,2.0,2.0,5.0,7.0,3.0,2250000.0
13.0,31.0,92000.0,2.0,5.0,7.0,7.0,3.0,1750000.0
3.0,3.0,18000.0,3.0,7.0,7.0,0.0,3.0,1150000.0
3.0,3.0,70000.0,1.0,9.0,7.0,0.0,3.0,600000.0
9.0,2.0,90000.0,2.0,2.0,5.0,0.0,8.0,450000.0
8.0,2.0,85179.0,2.0,2.0,5.0,0.0,5.0,450000.0
13.0,8.0,80000.0,1.0,0.0,5.0,0.0,3.0,270000.0
6.0,19.0,49800.0,2.0,5.0,7.0,0.0,3.0,650000.0
11.0,11.0,150000.0,2.0,5.0,5.0,0.0,8.0,275000.0
1.0,20.0,8400.0,1.0,5.0,7.0,3.0,3.0,2100000.0
4.0,3.0,42000.0,1.0,7.0,7.0,0.0,3.0,900000.0
4.0,3.0,13590.0,1.0,0.0,5.0,0.0,3.0,587000.0
2.0,2.0,10000.0,1.0,5.0,5.0,0.0,5.0,799000.0
9.0,11.0,50000.0,1.0,2.0,5.0,0.0,8.0,350000.0
5.0,8.0,40000.0,2.0,5.0,5.0,0.0,5.0,825000.0
9.0,19.0,75000.0,2.0,5.0,7.0,0.0,3.0,450000.0
4.0,7.0,75000.0,1.0,0.0,5.0,0.0,8.0,450000.0
10.0,2.0,109000.0,2.0,8.0,7.0,0.0,11.0,650000.0
3.0,19.0,50000.0,2.0,5.0,7.0,0.0,5.0,1050000.0
10.0,9.0,100000.0,2.0,2.0,5.0,0.0,11.0,360000.0
2.0,32.0,8787.0,9.0,0.0,4.0,7.0,3.0,3700000.0
7.0,27.0,78000.0,2.0,5.0,5.0,7.0,5.0,3400000.0
4.0,20.0,37000.0,9.0,5.0,5.0,7.0,3.0,1800000.0
5.0,3.0,18000.0,1.0,0.0,5.0,0.0,3.0,530000.0
3.0,4.0,21403.0,1.0,5.0,5.0,7.0,5.0,899000.0
3.0,19.0,32469.0,2.0,5.0,7.0,4.0,3.0,2399999.0
9.0,17.0,59949.0,1.0,0.0,5.0,0.0,6.0,388000.0
9.0,8.0,108560.0,1.0,0.0,5.0,0.0,8.0,380000.0
8.0,2.0,79000.0,2.0,5.0,5.0,0.0,5.0,585000.0
7.0,3.0,160000.0,2.0,5.0,5.0,0.0,6.0,450000.0
6.0,8.0,40000.0,1.0,0.0,5.0,0.0,5.0,600000.0
4.0,34.0,26480.0,2.0,2.0,5.0,4.0,6.0,12250000.0
3.0,32.0,9000.0,9.0,0.0,4.0,7.0,3.0,4100000.0
6.0,27.0,65000.0,1.0,5.0,5.0,4.0,3.0,7000000.0
9.0,3.0,60000.0,1.0,9.0,0.0,0.0,3.0,230000.0
0.0,8.0,2600.0,1.0,3.0,5.0,0.0,3.0,950000.0
4.0,7.0,40000.0,1.0,4.0,5.0,2.0,15.0,500000.0
4.0,14.0,60000.0,1.0,5.0,5.0,0.0,5.0,1350000.0
3.0,8.0,57000.0,2.0,5.0,5.0,0.0,3.0,1234000.0
11.0,17.0,72000.0,2.0,0.0,5.0,0.0,8.0,320000.0
2.0,8.0,43500.0,1.0,1.0,5.0,0.0,3.0,695000.0
12.0,3.0,47036.0,1.0,0.0,5.0,0.0,6.0,175000.0
3.0,31.0,34000.0,1.0,2.0,5.0,4.0,3.0,8500000.0
3.0,7.0,28000.0,1.0,4.0,5.0,2.0,3.0,850000.0
2.0,7.0,37500.0,2.0,5.0,5.0,0.0,3.0,1812357.0
7.0,3.0,120000.0,1.0,0.0,5.0,0.0,3.0,500000.0
2.0,7.0,12774.0,2.0,5.0,5.0,7.0,5.0,1347243.0
8.0,34.0,90000.0,2.0,2.0,5.0,7.0,5.0,1800000.0
10.0,8.0,55000.0,4.0,0.0,5.0,0.0,6.0,300000.0
2.0,8.0,49237.0,1.0,0.0,5.0,0.0,3.0,775001.0
4.0,3.0,35000.0,1.0,0.0,5.0,2.0,3.0,600000.0
8.0,7.0,30000.0,1.0,0.0,5.0,7.0,8.0,250000.0
9.0,2.0,96000.0,2.0,2.0,5.0,0.0,5.0,550000.0
9.0,27.0,117000.0,2.0,5.0,7.0,7.0,5.0,2750000.0
2.0,8.0,16838.0,2.0,5.0,5.0,0.0,5.0,925000.0
3.0,7.0,125000.0,2.0,4.0,5.0,0.0,3.0,800000.0
4.0,7.0,45000.0,1.0,5.0,5.0,7.0,8.0,990000.0
6.0,8.0,78000.0,1.0,0.0,5.0,0.0,5.0,300000.0
11.0,3.0,229000.0,2.0,0.0,5.0,0.0,6.0,342452.0
13.0,19.0,100000.0,2.0,5.0,7.0,0.0,14.0,220000.0
10.0,8.0,100000.0,4.0,0.0,5.0,0.0,8.0,240000.0
1.0,8.0,30000.0,1.0,5.0,5.0,0.0,5.0,1650000.0
7.0,2.0,81000.0,2.0,0.0,5.0,0.0,13.0,600000.0
3.0,16.0,38000.0,1.0,5.0,5.0,0.0,3.0,875000.0
4.0,19.0,150000.0,2.0,5.0,5.0,0.0,5.0,600000.0
4.0,20.0,82000.0,1.0,5.0,6.0,7.0,5.0,1300000.0
2.0,2.0,17148.0,1.0,0.0,5.0,0.0,5.0,494000.0
13.0,8.0,80000.0,1.0,0.0,5.0,0.0,8.0,175000.0
3.0,8.0,50000.0,2.0,5.0,5.0,0.0,5.0,1050000.0
16.0,2.0,80000.0,1.0,0.0,5.0,0.0,13.0,99999.0
12.0,2.0,140000.0,1.0,0.0,5.0,0.0,5.0,300000.0
10.0,2.0,86000.0,1.0,0.0,5.0,0.0,8.0,387000.0
7.0,13.0,120000.0,2.0,0.0,5.0,0.0,5.0,600000.0
12.0,19.0,180000.0,2.0,5.0,7.0,0.0,6.0,350000.0
9.0,2.0,87000.0,2.0,0.0,5.0,0.0,8.0,525000.0
3.0,3.0,15000.0,1.0,0.0,5.0,0.0,3.0,650000.0
9.0,13.0,61000.0,1.0,2.0,5.0,0.0,8.0,630000.0
4.0,3.0,47627.0,1.0,5.0,5.0,4.0,3.0,966000.0
4.0,3.0,68000.0,1.0,1.0,5.0,0.0,3.0,650000.0
19.0,3.0,60000.0,1.0,0.0,0.0,0.0,9.0,60000.0
3.0,3.0,30000.0,1.0,0.0,5.0,0.0,3.0,510000.0
6.0,2.0,68000.0,2.0,5.0,5.0,0.0,5.0,750000.0
12.0,4.0,120000.0,2.0,5.0,5.0,0.0,6.0,450000.0
12.0,13.0,50000.0,1.0,2.0,5.0,0.0,6.0,280000.0
12.0,13.0,125000.0,1.0,2.0,5.0,7.0,15.0,235000.0
0.0,19.0,10000.0,1.0,5.0,4.0,7.0,5.0,1540000.0
5.0,20.0,59000.0,1.0,5.0,5.0,5.0,3.0,999000.0
2.0,15.0,28000.0,1.0,0.0,5.0,0.0,5.0,850000.0
9.0,11.0,50000.0,2.0,5.0,7.0,0.0,8.0,1900000.0
10.0,13.0,150000.0,1.0,8.0,7.0,0.0,5.0,550000.0
1.0,7.0,8000.0,1.0,5.0,5.0,0.0,5.0,700001.0
2.0,8.0,43000.0,2.0,5.0,5.0,0.0,5.0,1400000.0
13.0,18.0,150000.0,1.0,2.0,5.0,0.0,11.0,255000.0
6.0,8.0,160000.0,2.0,0.0,5.0,0.0,5.0,680000.0
13.0,12.0,85000.0,2.0,2.0,5.0,0.0,6.0,250000.0
4.0,35.0,44024.0,1.0,2.0,5.0,5.0,3.0,4800000.0
7.0,7.0,55000.0,1.0,5.0,5.0,0.0,3.0,650000.0
2.0,8.0,20000.0,1.0,0.0,5.0,0.0,5.0,950000.0
5.0,8.0,77000.0,1.0,2.0,5.0,0.0,6.0,950000.0
7.0,18.0,88562.0,1.0,2.0,5.0,0.0,3.0,427000.0
3.0,13.0,43806.0,1.0,2.0,5.0,0.0,3.0,895000.0
8.0,13.0,72573.0,2.0,5.0,5.0,0.0,3.0,599999.0
10.0,35.0,77550.0,2.0,2.0,5.0,7.0,11.0,1350000.0
7.0,18.0,52000.0,1.0,2.0,5.0,7.0,5.0,625000.0
2.0,17.0,38000.0,1.0,5.0,5.0,4.0,3.0,1295000.0
1.0,35.0,2745.0,1.0,5.0,7.0,4.0,1.0,8773000.0
3.0,34.0,44692.0,1.0,2.0,5.0,7.0,3.0,5700000.0
6.0,19.0,47900.0,1.0,4.0,6.0,0.0,6.0,350000.0
5.0,2.0,60000.0,1.0,0.0,5.0,0.0,5.0,550000.0
4.0,3.0,59242.0,1.0,7.0,6.0,0.0,3.0,1045000.0
12.0,35.0,72000.0,2.0,2.0,5.0,7.0,3.0,1299000.0
3.0,13.0,19000.0,2.0,2.0,5.0,0.0,5.0,1275000.0
17.0,8.0,60000.0,1.0,0.0,5.0,0.0,8.0,150000.0
10.0,19.0,115000.0,2.0,5.0,7.0,0.0,3.0,800000.0
4.0,16.0,40825.0,1.0,5.0,5.0,5.0,3.0,1525000.0
6.0,8.0,45000.0,1.0,5.0,5.0,0.0,3.0,750000.0
0.0,7.0,7000.0,1.0,5.0,5.0,0.0,5.0,1400000.0
6.0,8.0,61000.0,2.0,2.0,5.0,0.0,5.0,710000.0
3.0,7.0,30000.0,1.0,4.0,5.0,0.0,6.0,600000.0
7.0,25.0,76000.0,2.0,5.0,5.0,0.0,3.0,911000.0
10.0,8.0,40000.0,1.0,0.0,5.0,0.0,8.0,300000.0
0.0,8.0,2800.0,9.0,5.0,5.0,7.0,3.0,1800000.0
5.0,3.0,25000.0,3.0,0.0,5.0,0.0,6.0,200000.0
5.0,3.0,36001.0,1.0,5.0,5.0,0.0,9.0,785000.0
7.0,7.0,35000.0,1.0,0.0,5.0,2.0,3.0,485000.0
7.0,8.0,63000.0,2.0,0.0,5.0,0.0,5.0,370000.0
11.0,3.0,132456.0,2.0,0.0,5.0,0.0,3.0,300000.0
3.0,3.0,70000.0,1.0,0.0,5.0,0.0,3.0,700000.0
11.0,35.0,90000.0,2.0,2.0,5.0,7.0,3.0,1000000.0
12.0,18.0,100000.0,2.0,2.0,5.0,0.0,3.0,300000.0
3.0,8.0,30803.0,1.0,0.0,5.0,0.0,3.0,635000.0
19.0,18.0,100000.0,2.0,5.0,8.0,0.0,6.0,250000.0
3.0,31.0,51000.0,2.0,2.0,5.0,4.0,3.0,4175000.0
19.0,18.0,50000.0,2.0,8.0,8.0,0.0,8.0,220000.0
1.0,7.0,30000.0,1.0,5.0,5.0,0.0,5.0,900000.0
13.0,16.0,91000.0,2.0,2.0,5.0,0.0,5.0,150000.0
13.0,3.0,184000.0,2.0,5.0,7.0,0.0,15.0,300000.0
9.0,11.0,142000.0,2.0,5.0,5.0,0.0,5.0,800000.0
3.0,8.0,50000.0,3.0,2.0,5.0,0.0,5.0,750000.0
6.0,8.0,108000.0,2.0,5.0,5.0,0.0,6.0,910000.0
9.0,2.0,100000.0,2.0,5.0,5.0,0.0,8.0,500000.0
3.0,13.0,30000.0,1.0,2.0,5.0,7.0,5.0,750000.0
7.0,13.0,616125.0,1.0,2.0,5.0,7.0,3.0,525000.0
9.0,7.0,46214.0,1.0,0.0,5.0,0.0,6.0,110000.0
14.0,8.0,90000.0,1.0,0.0,5.0,0.0,14.0,110000.0
14.0,8.0,160000.0,1.0,0.0,5.0,0.0,8.0,105000.0
6.0,13.0,48259.0,1.0,2.0,5.0,3.0,3.0,850000.0
8.0,7.0,70000.0,1.0,2.0,5.0,0.0,5.0,350000.0
3.0,7.0,11500.0,1.0,5.0,5.0,7.0,5.0,800000.0
8.0,17.0,83441.0,1.0,0.0,5.0,0.0,8.0,400671.0
12.0,2.0,70000.0,1.0,2.0,5.0,0.0,5.0,475000.0
1.0,19.0,20000.0,2.0,5.0,5.0,0.0,5.0,1800000.0
5.0,2.0,78000.0,1.0,2.0,5.0,7.0,5.0,650000.0
9.0,8.0,100000.0,2.0,0.0,5.0,0.0,3.0,500000.0
10.0,2.0,105000.0,1.0,0.0,5.0,0.0,8.0,449000.0
4.0,7.0,27000.0,2.0,0.0,5.0,0.0,3.0,735000.0
3.0,2.0,27000.0,1.0,0.0,5.0,0.0,5.0,450000.0
11.0,3.0,95000.0,2.0,2.0,5.0,0.0,9.0,500000.0
0.0,7.0,4500.0,1.0,4.0,5.0,0.0,3.0,800000.0
7.0,2.0,15000.0,1.0,0.0,5.0,0.0,5.0,350000.0
13.0,18.0,370787.0,2.0,8.0,7.0,0.0,5.0,401000.0
12.0,3.0,85279.0,2.0,2.0,5.0,0.0,6.0,350000.0
8.0,13.0,60000.0,1.0,0.0,5.0,0.0,5.0,350000.0
4.0,8.0,38132.0,2.0,5.0,5.0,0.0,5.0,1670000.0
16.0,18.0,133000.0,2.0,8.0,8.0,0.0,14.0,360000.0
8.0,8.0,90000.0,2.0,5.0,5.0,0.0,11.0,520000.0
5.0,3.0,25000.0,1.0,0.0,5.0,0.0,3.0,415000.0
11.0,3.0,85000.0,1.0,0.0,5.0,0.0,9.0,388212.0
7.0,19.0,56000.0,2.0,5.0,7.0,0.0,3.0,1051000.0
14.0,3.0,243000.0,2.0,2.0,5.0,0.0,3.0,210000.0
3.0,25.0,22000.0,2.0,5.0,7.0,7.0,5.0,3400000.0
14.0,2.0,75000.0,1.0,0.0,5.0,0.0,5.0,150000.0
5.0,13.0,12000.0,1.0,2.0,5.0,3.0,3.0,1200000.0
3.0,8.0,17900.0,1.0,0.0,5.0,0.0,3.0,675000.0
8.0,2.0,50000.0,1.0,0.0,5.0,0.0,8.0,320000.0
10.0,8.0,150000.0,2.0,0.0,5.0,0.0,5.0,420000.0
6.0,13.0,100000.0,1.0,0.0,5.0,7.0,5.0,700000.0
7.0,7.0,91465.0,2.0,5.0,7.0,7.0,3.0,999000.0
1.0,7.0,30000.0,9.0,0.0,5.0,7.0,5.0,900000.0
11.0,3.0,96783.0,1.0,2.0,5.0,0.0,6.0,411000.0
3.0,19.0,60000.0,1.0,4.0,5.0,0.0,3.0,820000.0
14.0,8.0,80000.0,1.0,0.0,5.0,0.0,8.0,210000.0
15.0,13.0,60000.0,1.0,2.0,5.0,0.0,8.0,235000.0
6.0,11.0,137500.0,2.0,4.0,5.0,0.0,3.0,600000.0
12.0,7.0,100000.0,2.0,0.0,5.0,0.0,5.0,150000.0
9.0,13.0,44945.0,1.0,2.0,5.0,0.0,5.0,365000.0
3.0,20.0,60000.0,1.0,5.0,5.0,0.0,5.0,1600000.0
11.0,8.0,50000.0,1.0,0.0,5.0,0.0,3.0,400000.0
11.0,11.0,62000.0,1.0,5.0,5.0,0.0,8.0,350000.0
7.0,3.0,67076.0,1.0,0.0,5.0,0.0,6.0,299000.0
7.0,8.0,61884.0,2.0,0.0,5.0,0.0,3.0,725000.0
6.0,8.0,68781.0,1.0,0.0,5.0,0.0,3.0,600000.0
3.0,2.0,25128.0,1.0,0.0,5.0,0.0,5.0,558000.0
6.0,8.0,70000.0,1.0,5.0,5.0,0.0,5.0,900000.0
19.0,7.0,272850.0,2.0,2.0,5.0,0.0,3.0,150000.0
16.0,8.0,140000.0,3.0,0.0,5.0,0.0,8.0,100000.0
10.0,19.0,90000.0,2.0,5.0,7.0,0.0,8.0,600000.0
11.0,9.0,90000.0,2.0,5.0,8.0,0.0,6.0,355000.0
3.0,27.0,68000.0,2.0,5.0,5.0,4.0,1.0,15000000.0
7.0,3.0,82000.0,1.0,0.0,5.0,0.0,6.0,420000.0
15.0,9.0,100000.0,1.0,0.0,5.0,0.0,8.0,115000.0
3.0,2.0,60000.0,1.0,5.0,5.0,0.0,5.0,850000.0
0.0,8.0,1000.0,1.0,0.0,5.0,0.0,5.0,550000.0
1.0,34.0,2660.0,9.0,5.0,5.0,7.0,1.0,7125000.0
7.0,8.0,62000.0,2.0,5.0,5.0,7.0,5.0,825000.0
10.0,3.0,100000.0,1.0,0.0,5.0,0.0,3.0,300000.0
5.0,11.0,250000.0,2.0,4.0,5.0,0.0,3.0,685689.0
11.0,13.0,100000.0,1.0,2.0,5.0,0.0,13.0,365000.0
1.0,3.0,15000.0,1.0,4.0,5.0,0.0,3.0,1200000.0
4.0,25.0,150000.0,2.0,5.0,5.0,0.0,5.0,1650000.0
5.0,3.0,54000.0,1.0,0.0,5.0,0.0,6.0,335000.0
3.0,19.0,70000.0,2.0,5.0,7.0,0.0,5.0,1000000.0
0.0,20.0,50.0,9.0,17.0,2.0,7.0,1.0,7499000.0
8.0,8.0,87124.0,2.0,2.0,5.0,0.0,11.0,655000.0
12.0,8.0,120000.0,1.0,0.0,5.0,0.0,5.0,150000.0
2.0,18.0,95000.0,3.0,0.0,5.0,0.0,3.0,715000.0
2.0,14.0,8700.0,1.0,7.0,6.0,5.0,3.0,1400000.0
8.0,3.0,80000.0,1.0,0.0,5.0,0.0,6.0,200000.0
7.0,19.0,63991.0,2.0,5.0,7.0,0.0,6.0,965000.0
3.0,7.0,31730.0,2.0,4.0,5.0,2.0,3.0,915000.0
6.0,2.0,59000.0,2.0,5.0,5.0,0.0,5.0,600000.0
3.0,2.0,32000.0,1.0,0.0,5.0,0.0,5.0,500000.0
4.0,8.0,78990.0,3.0,1.0,5.0,0.0,3.0,750000.0
6.0,2.0,40000.0,1.0,0.0,5.0,0.0,8.0,580000.0
1.0,34.0,3257.0,9.0,5.0,5.0,7.0,1.0,6450000.0
12.0,2.0,60000.0,2.0,0.0,5.0,0.0,5.0,360000.0
2.0,19.0,47800.0,2.0,5.0,7.0,0.0,3.0,1600000.0
1.0,7.0,30000.0,2.0,4.0,5.0,0.0,3.0,1150000.0
4.0,26.0,53982.0,2.0,5.0,5.0,7.0,3.0,2800000.0
7.0,3.0,75000.0,2.0,1.0,5.0,0.0,3.0,600000.0
8.0,4.0,20000.0,1.0,0.0,5.0,0.0,5.0,280000.0
9.0,3.0,100000.0,2.0,5.0,5.0,0.0,6.0,450000.0
8.0,25.0,88000.0,2.0,5.0,5.0,0.0,3.0,1100000.0
11.0,3.0,56000.0,1.0,0.0,5.0,0.0,3.0,260000.0
12.0,17.0,83000.0,2.0,0.0,5.0,0.0,9.0,190000.0
2.0,3.0,40000.0,1.0,7.0,6.0,4.0,3.0,1300000.0
23.0,2.0,79000.0,1.0,0.0,4.0,0.0,14.0,60000.0
6.0,8.0,26196.0,1.0,5.0,5.0,0.0,3.0,899000.0
9.0,2.0,60500.0,1.0,0.0,5.0,7.0,8.0,375000.0
3.0,19.0,28866.0,1.0,3.0,4.0,0.0,6.0,1063000.0
13.0,2.0,35000.0,1.0,0.0,5.0,0.0,8.0,160000.0
2.0,2.0,24931.0,1.0,0.0,5.0,7.0,8.0,552000.0
8.0,3.0,95000.0,2.0,0.0,5.0,0.0,3.0,700000.0
12.0,4.0,81000.0,2.0,5.0,5.0,0.0,6.0,500000.0
8.0,3.0,76000.0,1.0,1.0,5.0,0.0,3.0,451000.0
8.0,2.0,150000.0,2.0,5.0,5.0,0.0,5.0,490000.0
18.0,19.0,300000.0,2.0,5.0,7.0,0.0,3.0,350000.0
6.0,2.0,37000.0,1.0,2.0,5.0,0.0,5.0,950000.0
5.0,7.0,75000.0,1.0,0.0,5.0,0.0,6.0,450000.0
5.0,8.0,31472.0,1.0,0.0,5.0,0.0,3.0,555000.0
8.0,3.0,58399.0,1.0,0.0,5.0,0.0,3.0,480454.0
4.0,3.0,74000.0,1.0,0.0,5.0,0.0,3.0,680000.0
8.0,13.0,74000.0,2.0,2.0,5.0,0.0,3.0,625000.0
2.0,7.0,9000.0,2.0,5.0,5.0,4.0,3.0,2275000.0
3.0,12.0,44930.0,1.0,5.0,5.0,0.0,5.0,623100.0
8.0,11.0,47000.0,1.0,14.0,4.0,7.0,5.0,7500000.0
9.0,3.0,70397.0,1.0,0.0,5.0,0.0,6.0,360000.0
9.0,4.0,100000.0,1.0,0.0,5.0,0.0,13.0,150000.0
6.0,2.0,160000.0,1.0,0.0,5.0,0.0,5.0,500000.0
4.0,14.0,35000.0,1.0,5.0,5.0,0.0,5.0,1099000.0
14.0,19.0,99000.0,2.0,5.0,9.0,0.0,5.0,285000.0
9.0,8.0,70000.0,1.0,2.0,5.0,0.0,8.0,350000.0
6.0,8.0,39910.0,1.0,4.0,5.0,5.0,3.0,1025000.0
5.0,8.0,100000.0,3.0,2.0,5.0,0.0,5.0,350000.0
8.0,19.0,450000.0,2.0,5.0,7.0,0.0,5.0,700000.0
1.0,2.0,3542.0,1.0,5.0,5.0,0.0,5.0,1650000.0
6.0,8.0,150000.0,1.0,0.0,5.0,0.0,5.0,500000.0
21.0,8.0,80000.0,3.0,0.0,5.0,0.0,5.0,40000.0
9.0,4.0,61000.0,1.0,0.0,5.0,0.0,6.0,199000.0
14.0,7.0,120000.0,2.0,2.0,5.0,0.0,5.0,150000.0
0.0,8.0,10000.0,3.0,1.0,5.0,0.0,3.0,600000.0
3.0,16.0,64961.0,1.0,2.0,5.0,0.0,3.0,1250000.0
7.0,28.0,70000.0,2.0,2.0,5.0,7.0,3.0,3500000.0
4.0,17.0,22671.0,1.0,5.0,5.0,0.0,3.0,1365000.0
