age,brand,kmdriven,fuelType,bodyType,seatCap,transmission,owners,price,TYPE
7.0,18.0,175272.0,2.0,5.0,7.0,7.0,6.0,2500000.0,3.0
4.0,33.0,16000.0,1.0,16.0,4.0,7.0,5.0,4500000.0,3.0
1.0,34.0,8500.0,9.0,5.0,5.0,7.0,1.0,6890000.0,3.0
8.0,18.0,124000.0,2.0,5.0,7.0,0.0,3.0,1990000.0,3.0
2.0,7.0,30000.0,2.0,5.0,5.0,0.0,5.0,2060000.0,3.0
2.0,34.0,30700.0,1.0,2.0,5.0,7.0,3.0,7000000.0,3.0
5.0,18.0,40496.0,2.0,5.0,7.0,0.0,3.0,2200000.0,3.0
2.0,34.0,5000.0,2.0,2.0,5.0,7.0,3.0,6850000.0,3.0
3.0,26.0,62000.0,1.0,5.0,7.0,7.0,3.0,8000000.0,3.0
7.0,35.0,42000.0,1.0,15.0,4.0,7.0,6.0,4200000.0,3.0
4.0,34.0,35000.0,1.0,2.0,5.0,4.0,3.0,3100000.0,3.0
1.0,35.0,6378.0,1.0,5.0,5.0,4.0,1.0,9100000.0,3.0
7.0,31.0,88888.0,2.0,2.0,5.0,7.0,3.0,2599999.0,3.0
3.0,34.0,16559.0,1.0,5.0,5.0,5.0,3.0,4000000.0,3.0
2.0,8.0,30000.0,1.0,5.0,7.0,7.0,5.0,1950000.0,3.0
9.0,34.0,223000.0,2.0,5.0,5.0,7.0,3.0,2150000.0,3.0
5.0,26.0,25000.0,1.0,5.0,5.0,7.0,5.0,3300000.0,3.0
8.0,31.0,86900.0,2.0,2.0,5.0,7.0,3.0,3100000.0,3.0
1.0,19.0,18000.0,2.0,5.0,7.0,0.0,3.0,2100000.0,3.0
4.0,35.0,27000.0,1.0,5.0,5.0,5.0,6.0,2175000.0,3.0
6.0,16.0,33000.0,2.0,5.0,7.0,7.0,5.0,2400000.0,3.0
0.0,7.0,15000.0,2.0,5.0,5.0,0.0,3.0,2050000.0,3.0
4.0,35.0,43877.0,1.0,2.0,5.0,5.0,3.0,2850000.0,3.0
2.0,27.0,20000.0,2.0,5.0,5.0,4.0,3.0,7800000.0,3.0
5.0,18.0,170000.0,2.0,7.0,8.0,0.0,3.0,2000000.0,3.0
1.0,31.0,16997.0,2.0,2.0,5.0,4.0,3.0,5500000.0,3.0
5.0,27.0,45000.0,1.0,5.0,5.0,4.0,3.0,8175000.0,3.0
11.0,34.0,82000.0,2.0,5.0,7.0,7.0,6.0,2575000.0,3.0
6.0,18.0,140000.0,2.0,8.0,7.0,0.0,5.0,1900000.0,3.0
3.0,31.0,21200.0,1.0,2.0,5.0,4.0,3.0,4300000.0,3.0
3.0,26.0,38000.0,5.0,2.0,5.0,4.0,3.0,2975000.0,3.0
6.0,34.0,28000.0,1.0,2.0,5.0,7.0,6.0,2899000.0,3.0
6.0,16.0,76000.0,2.0,5.0,7.0,7.0,3.0,2099999.0,3.0
4.0,31.0,11000.0,2.0,5.0,5.0,7.0,5.0,2900000.0,3.0
4.0,35.0,16500.0,1.0,2.0,5.0,7.0,3.0,3300000.0,3.0
3.0,34.0,44692.0,1.0,2.0,5.0,7.0,3.0,5700000.0,3.0
2.0,31.0,17000.0,2.0,2.0,5.0,7.0,3.0,5699999.0,3.0
4.0,25.0,18000.0,2.0,5.0,5.0,4.0,6.0,2175000.0,3.0
2.0,19.0,17278.0,1.0,5.0,5.0,4.0,6.0,1863353.0,3.0
1.0,18.0,14000.0,7.0,7.0,7.0,6.0,3.0,3350000.0,3.0
8.0,18.0,100.0,2.0,5.0,7.0,4.0,6.0,2200000.0,3.0
2.0,35.0,18000.0,1.0,2.0,5.0,4.0,3.0,8999999.0,3.0
1.0,35.0,9923.0,1.0,5.0,5.0,5.0,1.0,4511000.0,3.0
7.0,26.0,59000.0,2.0,5.0,5.0,7.0,3.0,2450000.0,3.0
2.0,19.0,7000.0,2.0,5.0,7.0,4.0,3.0,2349999.0,3.0
2.0,31.0,17822.0,9.0,5.0,5.0,7.0,3.0,8200000.0,3.0
7.0,35.0,49600.0,2.0,5.0,5.0,7.0,3.0,2400000.0,3.0
3.0,7.0,27611.0,2.0,5.0,5.0,0.0,3.0,1900000.0,3.0
1.0,34.0,16000.0,1.0,5.0,5.0,4.0,3.0,7400000.0,3.0
6.0,34.0,150000.0,2.0,5.0,5.0,7.0,5.0,3800000.0,3.0
2.0,8.0,40300.0,2.0,5.0,5.0,4.0,3.0,3400000.0,3.0
4.0,26.0,29596.0,1.0,5.0,5.0,4.0,3.0,3100000.0,3.0
1.0,27.0,18100.0,1.0,5.0,5.0,7.0,2.0,6500000.0,3.0
